0.15000000000000002	0
5.8336441883469904E-5	0
5.1899345716420314E-5	0
5.142199843755725E-5	0
5.1357753632255874E-5	0
5.1127744287561576E-5	0
4.8643130927714866E-5	0
4.843830438436976E-5	1
4.830432486223764E-5	0
4.8160429554321596E-5	0
4.746707706433367E-5	0
4.6990680645605276E-5	0
4.6677916744750906E-5	0
4.5405814879141476E-5	0
4.487309265616153E-5	0
4.435791827957251E-5	0
4.387433032685814E-5	0
4.3369986902632856E-5	0
4.320393723267471E-5	0
4.192692544141713E-5	0
4.069081382300553E-5	0
4.06693818230632E-5	0
4.066662624589147E-5	0
4.019855262222396E-5	0
4.016851280407086E-5	0
3.9934950828503376E-5	0
3.936854980998612E-5	0
3.9243072292032966E-5	0
3.8688559868507464E-5	0
3.752991556783238E-5	0
3.7385497018182756E-5	0
3.718953919283109E-5	0
3.704476502179187E-5	0
3.684506250057602E-5	0
3.6529218621329734E-5	0
3.630677265588469E-5	0
3.606682806451933E-5	0
3.6059075289000316E-5	0
3.594045515694792E-5	0
3.577966600628038E-5	0
3.5683959060760235E-5	0
3.564260172046454E-5	0
3.5349880829161125E-5	0
3.461873443748813E-5	0
3.4141984821029716E-5	0
3.41240747897852E-5	0
3.387247214864695E-5	0
3.378259362053493E-5	0
3.332949711796974E-5	0
3.2954566506627304E-5	0
3.258323104668131E-5	0
3.16098530608625E-5	0
3.160009746608417E-5	0
3.15664878005239E-5	0
3.138020773225704E-5	0
3.101229574147267E-5	0
3.0996854873076014E-5	0
3.0903101801507164E-5	0
3.0708341031074004E-5	0
3.0597107523918275E-5	0
3.0455711864899302E-5	0
3.036302364208213E-5	0
3.000938835386092E-5	0
2.9753958411885812E-5	0
2.9694358851426558E-5	0
2.963623983093312E-5	0
2.939893456906247E-5	0
2.868786978626618E-5	0
2.864699399971095E-5	0
2.8621796473554847E-5	0
2.8571657523557118E-5	0
2.8566603459658035E-5	0
2.8453756812934777E-5	0
2.8268767234723125E-5	0
2.813665637561043E-5	0
2.7447716308274685E-5	0
2.742160661488287E-5	0
2.732866982022172E-5	0
2.73055993534993E-5	0
2.7190031962349097E-5	0
2.700834217413312E-5	0
2.688944737522371E-5	0
2.6880185556076028E-5	0
2.6720587559317164E-5	0
2.659440444855633E-5	0
2.6497117976843342E-5	0
2.6404458123503027E-5	0
2.6395266981673833E-5	0
2.6113607377383013E-5	0
2.6081275152553102E-5	0
