0.15000000000000002	0
6.731905128959502E-5	0
6.731905128959502E-5	0
6.731905128959502E-5	0
5.714485105509513E-5	0
5.713933066690922E-5	0
5.713726698656577E-5	0
5.709371549906623E-5	0
4.1284353259134726E-5	0
2.8899708980332693E-5	0
1.547035066401156E-5	0
1.5103412399526664E-5	0
1.5103412399526664E-5	0
1.5103412399526664E-5	0
2.869858370555542E-6	0
2.86563032008868E-6	0
2.765339049442613E-6	0
1.7753409967627343E-6	0
8.201696239506231E-7	0
8.20169623950623E-7	0
8.20169623950623E-7	0
8.20169623950623E-7	0
7.023825199438418E-7	0
6.270196091945416E-7	0
6.204455634259276E-7	0
5.976289349481484E-7	0
5.969135299297997E-7	0
5.959505840090646E-7	0
5.744070524399097E-7	0
5.603409811651735E-7	0
5.550552133354741E-7	0
5.355972974403416E-7	0
5.335811773880155E-7	0
5.084123812535675E-7	0
4.974596560930062E-7	0
4.716952052159057E-7	0
4.6090142707938233E-7	0
4.6002399980798855E-7	0
4.444420195145385E-7	0
4.443103828914069E-7	0
4.420657387095358E-7	0
4.3896502269896223E-7	0
4.2462894486252787E-7	0
3.966772499206169E-7	0
3.944108228328498E-7	0
3.8213240363322603E-7	0
3.7993300417411877E-7	0
3.7034170236369763E-7	0
3.703057883091358E-7	0
3.677229207030982E-7	0
3.5998557152958057E-7	0
3.482862834179203E-7	0
3.3533084320958836E-7	0
3.3248789866002716E-7	0
3.2865634594226397E-7	0
2.920697833237182E-7	0
2.572455377388901E-7	0
2.5593413965834394E-7	0
2.5445549319590466E-7	0
2.4461944939495774E-7	0
2.4305629866955183E-7	0
2.418349920624246E-7	0
2.4108468101318605E-7	0
2.398284185897287E-7	0
2.3543915103331512E-7	0
2.3106693658197338E-7	0
2.3106321622521706E-7	0
2.2926974781511028E-7	0
2.2723332960026063E-7	0
2.2503084897321714E-7	0
2.2455190549021374E-7	0
2.2106442879570655E-7	0
2.112184016895026E-7	0
2.059222015853715E-7	0
2.059222015853715E-7	0
2.036884718624321E-7	0
1.9515115985556894E-7	0
1.929865782553246E-7	0
1.9281738928915035E-7	0
1.6679295937414032E-7	0
1.6610719673803012E-7	0
1.6229667876947994E-7	0
1.6214355630977673E-7	0
1.5462332558297946E-7	0
1.5327356203843822E-7	0
1.532735620384382E-7	0
1.532735620384382E-7	0
1.514654123023604E-7	0
1.509082847416833E-7	0
1.468787178057718E-7	0
1.4566728658752845E-7	0
1.4459295528430663E-7	0
1.4230527498762487E-7	0
1.3883515830125667E-7	0
1.318803367116195E-7	0
1.3036369363210754E-7	0
1.2866575220840247E-7	0
1.2799839812418736E-7	0
1.267551225972839E-7	0
1.267551225972839E-7	0
1.267551225972839E-7	0
1.267551225972839E-7	0
1.267551225972839E-7	0
1.2581407162802208E-7	0
1.2016217705261683E-7	0
1.1912161052040509E-7	0
1.177470263328252E-7	0
1.1657505022294814E-7	0
1.1657505022294813E-7	0
1.1565796936249772E-7	0
1.0887662224134508E-7	0
1.0842321067554284E-7	0
1.0325942419846848E-7	0
1.012442234674511E-7	0
1.0007459074471758E-7	0
9.889532377811753E-8	0
9.889532377811753E-8	0
9.889532377811753E-8	0
9.889532377811753E-8	0
9.889532377811753E-8	0
9.889532377811753E-8	0
9.889532377811753E-8	0
9.889532377811753E-8	0
9.889532377811753E-8	0
9.889532377811753E-8	0
9.889532377811753E-8	0
9.889532377811753E-8	0
9.889532377811753E-8	0
9.889532377811753E-8	0
9.889532377811753E-8	0
9.889532377811753E-8	0
9.889532377811753E-8	0
9.889532377811753E-8	0
9.889532377811753E-8	0
9.889532377811753E-8	0
8.661823379135979E-8	0
7.15686282444543E-8	0
6.764305245326513E-8	0
6.547947867973956E-8	0
6.20393979246508E-8	0
6.036680201821716E-8	0
5.918845607179913E-8	0
5.7102725310519764E-8	0
5.213827013635675E-8	0
4.7157442360706994E-8	0
4.523087319694959E-8	0
4.3928133346926895E-8	0
4.23924839431041E-8	0
4.0929113892868476E-8	0
3.8708444439839276E-8	0
3.808139484778888E-8	0
3.507231691315683E-8	0
3.507231691315683E-8	0
3.384686932802896E-8	0
3.26151270271185E-8	0
3.200902105693236E-8	0
3.165349688163854E-8	0
3.165349688163854E-8	0
3.165349688163854E-8	0
3.000225666792232E-8	0
2.8385511270426706E-8	0
2.6184676451369093E-8	0
2.5359569377606115E-8	0
2.2906126435777217E-8	0
2.2836454267908725E-8	0
2.0581102018529485E-8	0
1.865625318449146E-8	0
1.865625318449146E-8	0
1.865625318449146E-8	0
1.612301709007776E-8	0
1.5390541503130994E-8	0
1.5390541503130994E-8	0
1.4898851713011772E-8	0
1.3709732694600128E-8	0
1.3709732694600128E-8	0
9.99315318894952E-9	0
9.796073382359967E-9	0
4.222052095578778E-9	0
4.222052095578778E-9	0
4.222052095578777E-9	0
4.222052095578777E-9	0
3.9485277040485225E-9	0
3.8580615948295234E-9	0
2.4855039523167333E-9	0
2.4855039523167333E-9	0
2.4855039523167333E-9	0
2.4855039523167333E-9	0
2.378924985027789E-9	0
2.3789249850277888E-9	0
1.7276846196252521E-9	1
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
0.0	0
